usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0   15720 0.000    1       0       90       0    4a       6b 00000000
    0   15768 0.000    1       0       80       0    4a        0 00000000
    0   15780 0.000    1       0       90       0    40       6b 00000000
    0   15828 0.000    1       0       80       0    40        0 00000000
    0   15900 0.000    1       0       90       0    47       6b 00000000
    0   15948 0.000    1       0       80       0    47        0 00000000
    0   15960 0.000    1       0       90       0    45       6b 00000000
    0   16008 0.000    1       0       80       0    45        0 00000000
    0   16020 0.000    1       0       90       0    43       6b 00000000
    0   16068 0.000    1       0       80       0    43        0 00000000
    0   16080 0.000    1       0       90       0    42       6b 00000000
    0   16128 0.000    1       0       80       0    42        0 00000000
    0   16140 0.000    1       0       90       0    40       6b 00000000
    0   16188 0.000    1       0       80       0    40        0 00000000
    0   16200 0.000    1       0       90       0    3e       6b 00000000
    0   16248 0.000    1       0       80       0    3e        0 00000000
    0   16260 0.000    1       0       90       0    40       6b 00000000
    0   16308 0.000    1       0       80       0    40        0 00000000
    0   16320 0.000    1       0       90       0    42       6b 00000000
    0   16368 0.000    1       0       80       0    42        0 00000000
    0   16380 0.000    1       0       90       0    40       6b 00000000
    0   16428 0.000    1       0       80       0    40        0 00000000
    0   16440 0.000    1       0       90       0    42       6b 00000000
    0   16488 0.000    1       0       80       0    42        0 00000000
    0   16500 0.000    1       0       90       0    48       6b 00000000
    0   16548 0.000    1       0       80       0    48        0 00000000
    0   16620 0.000    1       0       90       0    45       6b 00000000
    0   16668 0.000    1       0       80       0    45        0 00000000
    0   16680 0.000    1       0       90       0    43       6b 00000000
    0   16728 0.000    1       0       80       0    43        0 00000000
    0   16740 0.000    1       0       90       0    41       6b 00000000
    0   16788 0.000    1       0       80       0    41        0 00000000
    0   16800 0.000    1       0       90       0    40       6b 00000000
    0   16848 0.000    1       0       80       0    40        0 00000000
    0   16860 0.000    1       0       90       0    3e       6b 00000000
    0   16908 0.000    1       0       80       0    3e        0 00000000
    0   16920 0.000    1       0       90       0    3c       6b 00000000
    0   16968 0.000    1       0       80       0    3c        0 00000000
    0   16980 0.000    1       0       90       0    3e       6b 00000000
    0   17028 0.000    1       0       80       0    3e        0 00000000
    0   17040 0.000    1       0       90       0    40       6b 00000000
    0   17088 0.000    1       0       80       0    40        0 00000000
    0   17100 0.000    1       0       90       0    3e       6b 00000000
    0   17148 0.000    1       0       80       0    3e        0 00000000
    0   17160 0.000    1       0       90       0    40       6b 00000000
    0   17208 0.000    1       0       80       0    40        0 00000000
    0   17220 0.000    1       0       90       0    46       6b 00000000
    0   17268 0.000    1       0       80       0    46        0 00000000
    0   17340 0.000    1       0       90       0    43       6b 00000000
    0   17388 0.000    1       0       80       0    43        0 00000000
    0   17400 0.000    1       0       90       0    41       6b 00000000
    0   17448 0.000    1       0       80       0    41        0 00000000
    0   17460 0.000    1       0       90       0    40       6b 00000000
    0   17508 0.000    1       0       80       0    40        0 00000000
    0   17520 0.000    1       0       90       0    41       6b 00000000
    0   17568 0.000    1       0       80       0    41        0 00000000
    0   17580 0.000    1       0       90       0    40       6b 00000000
    0   17628 0.000    1       0       80       0    40        0 00000000
    0   17640 0.000    1       0       90       0    41       6b 00000000
    0   17688 0.000    1       0       80       0    41        0 00000000
    0   17700 0.000    1       0       90       0    45       6b 00000000
    0   17748 0.000    1       0       80       0    45        0 00000000
    0   17760 0.000    1       0       90       0    44       6b 00000000
    0   17808 0.000    1       0       80       0    44        0 00000000
    0   17820 0.000    1       0       90       0    47       6b 00000000
    0   17868 0.000    1       0       80       0    47        0 00000000
    0   17880 0.000    1       0       90       0    45       6b 00000000
    0   17928 0.000    1       0       80       0    45        0 00000000
    0   17940 0.000    1       0       90       0    48       6b 00000000
    0   17988 0.000    1       0       80       0    48        0 00000000
    0   18000 0.000    1       0       90       0    47       6b 00000000
    0   18048 0.000    1       0       80       0    47        0 00000000
    0   18060 0.000    1       0       90       0    48       6b 00000000
    0   18108 0.000    1       0       80       0    48        0 00000000
    0   18120 0.000    1       0       90       0    4a       6b 00000000
    0   18168 0.000    1       0       80       0    4a        0 00000000
    0   18180 0.000    1       0       90       0    47       6b 00000000
    0   18228 0.000    1       0       80       0    47        0 00000000
    0   18240 0.000    1       0       90       0    44       6b 00000000
    0   18288 0.000    1       0       80       0    44        0 00000000
    0   18300 0.000    1       0       90       0    40       6b 00000000
    0   18348 0.000    1       0       80       0    40        0 00000000
    0   18360 0.000    1       0       90       0    41       6b 00000000
    0   18408 0.000    1       0       80       0    41        0 00000000
    0   18420 0.000    1       0       90       0    3e       6b 00000000
    0   18468 0.000    1       0       80       0    3e        0 00000000
    0   18480 0.000    1       0       90       0    40       6b 00000000
    0   18528 0.000    1       0       80       0    40        0 00000000
    0   18540 0.000    1       0       90       0    3c       6b 00000000
    0   18588 0.000    1       0       80       0    3c        0 00000000
    0   18600 0.000    1       0       90       0    3e       6b 00000000
    0   18648 0.000    1       0       80       0    3e        0 00000000
    0   18660 0.000    1       0       90       0    3b       6b 00000000
    0   18708 0.000    1       0       80       0    3b        0 00000000
    0   18720 0.000    1       0       90       0    3c       6b 00000000
    0   18768 0.000    1       0       80       0    3c        0 00000000
    0   18780 0.000    1       0       90       0    40       6b 00000000
    0   18828 0.000    1       0       80       0    40        0 00000000
    0   18840 0.000    1       0       90       0    45       6b 00000000
    0   18888 0.000    1       0       80       0    45        0 00000000
    0   18900 0.000    1       0       90       0    44       6b 00000000
